record_ID,units_sold
212935,9.856758414241936
212936,55.183993592457206
212937,59.2593895162127
212938,21.536376900251206
212940,34.45675947533151
212941,34.81102812461556
212942,35.84385540056492
212946,38.72713917249986
212947,38.99441157930247
212948,161.2609646743923
212949,35.465840833976095
212950,51.17135661866713
212951,33.30290057325406
212952,31.483783253078037
212954,39.888023830153855
212955,33.699399063472626
212956,30.54171562484138
212959,22.12506471729374
212960,33.53357972840786
212964,79.24580298560389
212965,29.331814097266914
212966,246.36064411148644
212967,24.964619923142266
212968,16.200983243167933
212969,43.38228512954934
212970,40.294905932927264
212971,27.11083879703138
212973,37.71673090363803
212974,35.70128672695583
212977,51.890499275755644
212978,51.99763954282767
212979,35.53734278090167
212981,22.73633685964221
212982,50.545158926376104
212983,40.870177558971015
212984,39.00972538028262
212985,48.325716160010444
212986,52.31904557185519
212987,121.84064620153072
212988,42.67065771958525
212989,202.2227667103062
212990,33.393603801499744
212991,24.722936989981378
212993,49.098059623520776
212994,42.80766208976022
212995,32.21814879522252
212996,33.33036314018082
212997,45.36073335864681
212998,54.35731463749315
212999,8.482542687020187
213001,22.43678407381025
213002,19.43678407381025
213006,28.753051486180205
213007,26.154266634171897
213011,33.57478366403424
213012,20.024881908932574
213013,127.85762919262473
213016,27.475240837235038
213017,13.228352594349744
213020,39.745284164186806
213021,137.99493223288584
213022,107.21398641991149
213023,61.36140605791381
213025,42.28624006733385
213026,49.281349858219336
213027,86.84822265238934
213031,95.01081382976737
213032,48.36717635334483
213033,298.8407873737841
213034,29.59348766605915
213035,23.66980644544322
213036,63.8229705520326
213037,52.43995169198902
213038,39.98757713313723
213039,17.172111465393243
213040,36.89022089193284
213041,41.679327741433966
213043,21.116512414992176
213048,125.76070589644341
213049,93.22448606934299
213050,57.05093326057856
213053,50.96197886632104
213054,56.73220020720526
213055,115.15463555352399
213056,39.664121049108815
213059,60.99240810419962
213060,45.9699308180611
213061,269.3393790431684
213064,61.091173535603794
213065,43.83710608149125
213066,30.91111914797367
213068,63.21939266817486
213069,67.6824798363495
213070,32.34792416015865
213072,71.33687235811892
213073,69.9904016512398
213074,28.356485240866352
213076,18.052718105153822
213077,41.94957837899785
213078,40.441695122311835
213079,18.91741044735202
213080,21.86941545905644
213081,20.05594992283395
213082,79.11889638394125
213083,33.60332729018006
213084,221.08903477438707
213085,34.47467915179064
213086,29.77823769566393
213087,45.01321144242111
213088,46.020055762340796
213089,29.667190265505816
213090,24.57294906302287
213091,47.15873601204671
213092,50.75074170687832
213093,6.6980518679210785
213094,14.433531096580936
213096,21.648023237850268
213097,38.06853400936173
213098,31.59806709331582
213100,16.127316122998938
213101,23.595593618298686
213102,24.73804387466533
213103,27.464571778880778
213105,37.89806509757057
213106,53.07801982865704
213107,23.77427699225308
213108,115.16979433108132
213109,29.217482034847926
213110,35.1408565711816
213111,21.688802331530127
213113,30.99109739269338
213114,38.903709763142885
213115,9.347994824708548
213123,28.055286148524047
213127,79.10838670148802
213128,53.75631879357784
213129,38.71102019878698
213131,29.790751654473304
213132,30.790751654473304
213133,50.71372098422826
213135,45.734629250373885
213136,26.00422923429633
213137,149.45978487290543
213138,11.528552758987544
213140,34.536735534489324
213141,22.91121428235738
213142,38.757631161809584
213145,37.75110084373952
213147,7.940815570237044
213148,66.73463455726412
213149,36.27940268979747
213150,9.397653559086622
213151,20.331910442435774
213152,23.855451142464585
213153,5.6996572257200215
213154,68.25920555553336
213155,30.974426594658958
213156,142.35331991829653
213157,25.21993378530834
213158,20.837645807189997
213159,49.758944872575896
213160,36.227117600099206
213161,28.468806100709756
213162,26.827470849016603
213163,35.35673992451815
213164,37.95973653949626
213167,19.286924961766417
213168,32.34594143755633
213169,199.95095086212683
213170,182.19917872827705
213171,102.84250390150761
213174,59.92422361502851
213175,79.65380428337374
213176,113.11839836097634
213179,17.160088340738632
213180,108.70012263423229
213181,61.13617395666748
213182,359.43020481902937
213183,38.660210896539056
213187,69.52037508573453
213188,56.55989473227293
213189,67.1351062193626
213191,35.52665836696512
213192,66.79008029898002
213194,27.84311182713041
213195,8.664694992420857
213197,12.344983157410192
213199,8.014118007963026
213200,30.489698777842452
213202,36.927611170883075
213204,56.48434302059999
213205,23.66838215179684
213206,122.28608503137275
213207,17.120860197526785
213208,65.24243061068736
213209,37.1330132219284
213215,92.12373089346939
213216,72.80222610024632
213217,48.67026684666756
213219,52.33985431160389
213220,44.69333688153979
213221,86.53762043196323
213225,46.81860724683919
213226,46.52528678728679
213227,202.66575006943336
213230,45.1923058809704
213231,46.25411023960004
213233,32.050407530946664
213235,59.19677160245705
213236,11.116622530076722
213238,100.23282498133571
213239,83.54579996298438
213240,56.57072658167056
213241,36.26148475263376
213242,44.50207547915575
213243,81.74615026078905
213245,69.28087361619392
213246,32.55744467290835
213247,258.86399580118166
213248,31.406600727434483
213249,15.201506466204865
213250,63.19411724772646
213251,49.73318606870733
213252,30.148634478923388
213254,33.751879032071
213255,58.30454022539475
213256,7.063337690985634
213257,25.20676604160361
213260,19.698673481494414
213265,40.87352486025004
213268,3.325466137679431
213269,48.22844105908486
213270,29.937094103562774
213273,42.93533225606001
213275,39.72000354191359
213276,26.863803745765406
213278,18.489520704105242
213279,21.948374891312177
213280,71.0876272581842
213281,37.73104098558882
213282,14.751234900005475
213283,30.612788266387838
213285,119.57694145016237
213286,48.507465408124204
213287,241.22162288967533
213288,42.285266785299115
213289,30.283217743495804
213292,45.35601789149738
213293,30.796328558811243
213294,21.80164207830387
213296,39.55893481620066
213297,47.54150392001584
213301,23.277688414144755
213303,11.72355758358244
213304,18.94682326469759
213305,47.587619547514976
213306,33.74780359066174
213308,38.25142920424726
213309,42.909578997503175
213310,46.101709783168104
213311,28.892318376637586
213312,108.54774548616831
213314,9.043449691270562
213315,21.818867941086346
213316,17.918194329054042
213317,15.125589665770367
213320,186.07257166412214
213321,133.1878376595954
213322,32.761010575944304
213325,47.997185270041236
213326,65.98372974327577
213327,111.98003797470514
213330,39.56358937026256
213331,79.421719791131
213332,46.52528678728679
213333,248.7059555762218
213334,14.336396889613704
213335,9.224484868860477
213336,61.574001349202945
213337,46.25411023960004
213338,21.89183828263496
213340,38.85981673115241
213341,71.94712586033083
213343,11.380217304415183
213346,273.7554153506729
213347,32.5912114100291
213348,11.592560153157493
213351,10.796752273290862
213352,43.99126422107481
213353,20.414783299536932
213354,18.09414987222362
213355,26.22182955403553
213356,34.933650108009594
213357,61.49390517165368
213358,31.255685229885668
213359,127.75714112500395
213360,13.728478872454822
213361,13.420301398451556
213363,40.31217944471789
213364,31.310988844950174
213365,33.06731330901192
213366,37.519728639489166
213367,44.40532467866785
213369,69.43429526883017
213370,67.43960848997042
213371,22.900994424347456
213372,16.551781202575555
213373,32.91976178551801
213374,30.622811251323
213375,38.33050862975524
213376,39.518531769479885
213377,47.15425156634084
213378,55.42644102298804
213379,23.692456543417418
213380,127.66996750162994
213381,14.328652118062925
213382,17.08354318865196
213383,42.03452883073303
213384,41.6913905634889
213385,28.682108584529175
213387,36.95202032806226
213388,42.53896512019102
213390,16.157540367825437
213391,34.23295707457504
213392,35.003270528385066
213394,17.559084477155235
213395,51.477983917537294
213396,25.560968390191356
213399,72.45046016427327
213400,21.625445157055687
213401,119.62605555767456
213403,16.73915203100052
213404,22.033279105852444
213408,29.8754203099792
213409,8.199362455088473
213410,11.254263855759934
213411,19.78682783492808
213412,49.39356162042048
213413,52.914337256563364
213414,23.181537591950903
213415,16.0521017096644
213416,35.20458268773069
213417,29.41383683041983
213418,22.517406222092365
213419,17.735788409517227
213420,12.085329691588854
213421,69.19479665802982
213422,23.802504194769885
213423,116.88509091100633
213425,13.859650093415631
213426,25.229879027865422
213427,26.348694333092954
213428,18.172494835756492
213431,32.91272732260869
213432,9.699362455088473
213434,20.28682783492808
213435,66.74432410263437
213436,49.60550475663173
213437,29.539863349994107
213439,24.56266248450966
213440,30.931290494970284
213441,51.571782080371136
213444,35.374779879123764
213445,33.77357211187312
213446,30.36635734009022
213447,144.73064375341636
213448,34.66852874434895
213449,29.90931609414805
213454,53.44757340231775
213455,49.51896698060868
213456,25.437080699299194
213457,43.46432304704929
213458,47.93523543375628
213461,37.51448031912562
213462,29.36635734009022
213463,164.22400980483286
213466,30.74770977415051
213467,20.56206036077515
213471,14.624916741949228
213472,62.315717680925296
213473,59.15194414661895
213474,25.493769155987543
213476,35.530124552600405
213477,37.871403099389966
213478,53.071782080371136
213479,72.46090672172625
213480,41.791168264394116
213481,216.05416286199642
213484,34.66852874434895
213485,43.404622071502615
213486,22.787639554051193
213488,23.472797269548195
213489,37.21341311525356
213490,9.448700757171894
213491,29.68453817875562
213494,18.37479721441678
213495,21.37479721441678
213496,15.553332829190147
213497,27.09465671572042
213502,29.835505347317067
213503,20.38201150328171
213505,11.443757971153167
213506,32.499913781369585
213507,18.744145455291612
213510,38.47065729853738
213511,29.097130190737552
213512,9.619075945840994
213514,12.343179176247887
213516,51.23817901247922
213517,17.88201150328171
213518,120.60969892198837
213519,15.693395152938622
213520,15.604467359544664
213521,31.078980201185047
213522,27.12448189806427
213523,15.334418601212661
213526,33.91309823281598
213528,15.272460887520367
213530,52.77100128946001
213531,46.55852834192696
213532,30.35766571315498
213533,8.525164222664971
213535,18.93367182203737
213536,25.90058015461954
213537,31.359874673476178
213538,26.669383908016165
213540,36.500909321964556
213541,70.45046016427327
213542,24.923595948498075
213543,137.36161257761574
213545,7.309073299697312
213546,35.278210942670306
213547,43.1913905634889
213548,26.722533389267305
213550,32.56396173217644
213551,37.487655931619884
213554,20.039407195055887
213559,38.63457259815024
213560,25.671862700422597
213561,20.661798073239336
213562,28.89645982912061
213563,34.000909321964556
213564,57.219888997143116
213565,20.7611931215089
213566,101.78678581421718
213567,53.747280798627685
213568,27.77115132009713
213572,26.450405245445474
213573,31.747679683758697
213574,22.33588076971074
213575,11.034134972496679
213576,8.751126171674388
213577,31.234724755799004
213578,24.120715858385456
213579,16.270729550315306
213580,29.378523765849383
213581,66.92966185959605
213582,20.612229025450393
213583,133.232494834139
213584,13.857030416622322
213587,45.384594139587755
213588,37.3493257715269
213591,36.196565703929025
213593,58.886391215414356
213594,68.47877117142977
213597,17.47346441820993
213598,30.514788304740204
213599,33.914851965697004
213600,24.713779961638014
213601,20.788610145497955
213602,34.276143246576254
213603,75.37696756608626
213604,28.917407903535334
213605,138.59334798204097
213606,35.419946142763365
213607,22.052867135035076
213608,43.58319249685414
213609,25.500608295050508
213610,22.298493753522255
213612,25.16819133680991
213613,30.185049302242703
213614,27.609446026033545
213615,143.7618776014088
213616,140.7618776014088
213617,42.63311532206611
213619,54.61718608538378
213620,70.87317956341222
213621,106.28220478061591
213624,28.623911714544903
213625,77.22600422108762
213626,61.432511285517094
213627,316.8636226379924
213630,73.31702151666262
213631,52.03104679438923
213635,68.11205230183205
213639,48.200754265245116
213640,54.40512500954632
213641,9.048456322544393
213643,10.104330670435498
213644,30.11713727459572
213645,25.03862580300952
213648,66.33265464654974
213649,22.812622701670243
213650,135.56659454988136
213651,20.02302188949627
213652,28.92757675885447
213653,27.91705657247998
213654,23.220456650466993
213658,38.72778396144341
213660,18.70318224178081
213661,20.828139968006464
213663,8.791411694390614
213664,25.103573323697763
213665,47.61199006130513
213666,29.814905771827696
213669,73.70804050522376
213670,41.22829091893998
213671,157.84893612603358
213673,13.944305506805824
213674,51.11741884519313
213675,37.645713590421046
213678,47.36104001036705
213681,39.58685998761698
213682,47.82616920134176
213683,24.923111552846674
213685,17.25664650535721
213686,47.61199006130513
213687,45.82951135379708
213688,36.89112455909324
213689,41.23335081196692
213690,47.6380234530624
213691,77.22943536818076
213692,33.5276291575307
213693,162.58923320407314
213694,14.194246156672634
213696,34.10405309352072
213697,21.00629794734787
213698,19.922301452118404
213699,33.32172466336206
213700,45.64822292235157
213701,51.671636319438605
213703,61.518117758275935
213704,53.81374701397473
213707,23.22127792172365
213708,31.569756366678796
213709,51.6385653347925
213711,40.30041305123473
213712,26.35161883358892
213713,158.38589541482054
213716,47.518008157305424
213720,41.409176185875154
213723,92.75596581309316
213724,71.52508197047206
213725,22.68690086030929
213727,37.67752086791485
213728,47.077227528281554
213729,69.46813694442787
213733,47.90429656600732
213734,38.03207593422323
213735,184.79743838714293
213736,62.38579497332126
213737,46.72631921696614
213738,27.280086345559177
213741,33.509816756364486
213743,161.77437748547837
213744,114.02915534804265
213745,71.85321814431774
213748,55.142876846570296
213749,58.70146648186664
213750,114.34469090393424
213752,95.38145429649903
213753,50.757104911334395
213754,337.3611014480359
213755,48.681822725079826
213756,31.923975716516697
213758,60.802650041215365
213759,52.400422572683105
213760,36.006623066394816
213761,34.81551411766468
213762,41.93357322929333
213763,94.20818431853027
213764,10.903254458247755
213765,26.17581551421022
213768,250.9840053524071
213769,171.83482131076144
213770,69.09439668996569
213771,28.578737869361987
213773,55.142876846570296
213774,68.41758314253127
213775,101.89956476928717
213779,81.39412307447364
213780,51.757104911334395
213781,338.01209565738327
213782,18.778235638026107
213783,14.256596763193931
213785,77.101049454889
213786,56.99639089396209
213787,74.28696042416504
213788,34.57415265600736
213789,51.93389276596259
213790,54.02706389632927
213792,25.224599056023116
213796,23.573970842367352
213797,20.72549239741221
213798,13.264917450897922
213799,10.675309891131274
213800,11.219742051413805
213801,36.39809863921297
213802,31.54142432530638
213805,54.301844506460135
213806,30.071708208217757
213807,109.61256479606833
213808,5.103690150189128
213809,28.68646199868143
213811,30.033504402415684
213814,43.81020298881113
213816,34.049050053263805
213817,37.75135118722537
213819,10.805165007677573
213820,17.18041711580503
213821,19.242049437654078
213824,49.139757310390934
213825,18.98094733406072
213826,104.75859907414637
213829,21.727315484843025
213830,40.88427543351297
213831,28.367077141882625
213833,25.536913118460188
213834,29.57096061489328
213835,9.43226247821174
213838,11.14507961907224
213840,15.99359407229306
213842,39.98754720245741
213844,17.137229037201973
213848,113.90371885801987
213849,98.09221019003927
213850,43.30757402360445
213851,32.94641288626743
213852,38.79054790753145
213853,75.37156749488969
213857,60.903684694728625
213858,45.17636101261388
213859,192.59268352634638
213860,19.509160806898795
213861,8.98752193206662
213862,65.63062879441065
213863,45.29630346323985
213865,27.74621879412749
213866,30.036913118460188
213867,45.880845933984375
213870,63.70821323781129
213871,25.3649677349463
213874,35.30068153555148
213875,35.44641288626743
213878,46.469681472166286
213879,26.31710730966012
213880,177.44771587908272
213883,41.58349414801128
213884,21.427614243967078
213885,4.654878431310974
213888,32.54973784752535
213891,134.2080462504428
213892,92.1629276763871
213893,44.42370808421687
213895,35.44641288626743
213896,51.026934328360916
213897,87.19176241799092
213900,80.3932360766543
213901,48.60850420528336
213902,234.6034908382298
213903,33.938937007355946
213905,49.31004718082668
213906,43.33017889894616
213907,35.79340393280317
213909,33.44409343451158
213910,56.509270416242515
213912,22.261629723071486
213913,25.907543581834297
213918,31.028895560760173
213919,19.59381336308362
213922,29.977551554870793
213923,54.63541724592708
213924,19.48094733406072
213925,109.20995641882763
213926,6.8656604739775355
213928,23.301758219625107
213930,32.867077141882625
213932,34.98140044714107
213935,36.75135118722537
213936,37.00638633270794
213939,12.054866417495338
213940,17.909714346472736
213942,79.7563867146192
213943,25.867142737828058
213944,135.53499510999828
213945,25.76713963960749
213946,21.651966608713465
213947,36.52511296331819
213948,29.09254083470458
213949,21.330285658705286
213951,23.168763196028536
213952,34.15486958048609
213954,19.784501576521684
213955,24.85998512708201
213956,20.438504419971824
213960,19.223372234687897
213961,47.64756261118146
213962,25.969943065234148
213963,43.738993271232914
213964,38.5585292770636
213965,38.65274088424056
213966,50.99034441860892
213967,37.36779672021618
213968,133.28380818790066
213971,21.77267013303327
213972,32.692742411220124
213973,13.435623727579488
213976,146.69775243549546
213977,79.37847395135475
213978,60.965934616942306
213979,21.623605102807595
213980,22.70569451113855
213981,62.732992055335714
213982,100.47043614440781
213983,149.09070306379903
213985,31.867035683629563
213986,15.7118708118159
213987,151.90745003359953
213988,93.59435596866088
213989,416.41730980077386
213990,38.89613640013977
213991,22.640611177895373
213994,77.61153905783684
213995,56.67725165193076
213996,56.82542172983793
213998,54.43826068342084
213999,84.09785072606448
214000,9.423530085179873
214001,35.50046466204948
214002,15.281396687408966
214004,54.32552056920179
214005,46.18626878476676
214006,30.631830648842147
214008,33.10312702070911
214009,34.24885837142506
214010,58.80869892687838
214011,32.78528465757011
214014,40.892661520515475
214015,47.62847363097194
214016,188.29441637950853
214017,74.25543079598964
214018,32.63347384345491
214019,62.086599562165006
214021,43.6046340821307
214022,49.66929390371263
214023,98.07698570809421
214024,89.97785777973264
214025,48.16451466292399
214026,33.10312702070911
214027,44.8437177472311
214028,59.562984596797975
214032,44.32431463015777
214033,50.06061682364142
214034,177.02946177496366
214035,64.72631500073534
214036,55.27151211806215
214040,32.334404150720175
214041,8.157244439345806
214043,212.6213881276487
214044,166.48418929945473
214045,89.51528037573924
214048,83.09347135505482
214049,88.9988529392062
214050,132.4612291170645
214051,19.596901984601722
214054,135.49486201157515
214055,85.14009159624231
214056,449.4658309435635
214057,36.110610814354224
214061,103.16382965200214
214062,94.3607142429557
214063,89.66882361791917
214065,53.29258891394803
214066,87.00039686647693
214067,32.61615229303854
214070,72.56575618435473
214071,55.323493665884264
214072,20.505017441798998
214073,16.194561969375666
214074,31.617273796011602
214075,39.148311777529884
214076,34.7574961007331
214077,18.12525756202411
214078,50.13991642428416
214079,100.88717884712317
214080,35.306084059176406
214081,190.78591719467823
214082,42.74806561203903
214083,43.41806399818087
214084,58.20035991940165
214085,63.65672984713094
214086,49.669298436444755
214088,37.82707608112055
214089,64.48936977250415
214090,9.019985655701735
214092,19.849666284309386
214096,34.599342338507824
214097,20.142887072500447
214098,32.36509714426744
214099,25.223890216343282
214100,60.81337476463716
214101,32.530626438983134
214102,172.61802031978846
214103,6.018395654056099
214104,60.64600738678772
214105,72.71729102367561
214106,40.43134612403199
214109,51.57688645865471
214111,33.671417875832866
214112,55.707881996438275
214114,16.418783842093553
214115,34.099342338507824
214116,28.59182965632403
214118,36.23366319364003
214120,50.374804854467115
214121,29.89744836296938
214122,132.81806327979282
214124,19.143994272849824
214125,17.777044807359605
214126,9.57471328999698
214129,57.951594416234485
214130,52.20037650701548
214131,17.72955982160573
214133,26.34181617581833
214134,51.66043763661405
214135,45.13931835499178
214136,29.32936887828497
214137,33.36332736198936
214138,65.93273378569839
214139,87.91652144186519
214140,37.29780386579033
214141,167.97165774106213
214142,23.277212510597117
214143,17.868847337566706
214144,38.7480965189427
214145,27.90595590046943
214146,24.93840466613969
214148,33.63043879859279
214149,53.92169013966955
214151,142.2259576600639
214152,83.08209901492283
214153,42.31283619925892
214154,41.288405000094734
214155,77.86700735920451
214156,128.03844375277498
214158,38.42985899358587
214159,71.54514196559907
214160,39.45043663188465
214161,259.64035487074955
214162,23.090293571298826
214163,11.568654696466648
214164,60.31529829446262
214165,46.09855703822237
214168,39.16736947145714
214169,66.08174631079027
214175,67.56624609965107
214176,46.02603707081339
214177,24.199209883297144
214178,40.288405000094734
214179,44.9135475694263
214180,98.64404068272434
214184,52.93165813699968
214185,42.79130042357695
214186,262.29999003471755
214187,60.81529829446262
214188,39.63062080781947
214191,44.385064489399
214192,9.595710464997877
214193,42.75864822739418
214194,38.27579496608528
214195,16.627080562753175
214196,30.444269978830718
214197,46.03423914552225
214198,41.09135838541364
214202,80.74695497546378
214203,54.91208664335129
214204,225.64304999233136
214205,47.37651603925459
214206,95.10791182626625
214207,47.963853143316086
214209,42.381566893714336
214210,77.66835949874013
214213,45.53127308238148
214215,9.540152169060017
214216,28.594486849059574
214217,30.652131481883316
214218,10.509415115005373
214221,59.25872581613904
214222,29.83992266870335
214223,201.01541115517858
214224,31.200401503673962
214225,26.752341695413406
214226,40.794848587816894
214227,36.20390080833453
214228,32.73023450265875
214229,24.634934240025487
214230,36.017626475858776
214231,45.94691161471379
214233,14.733756198095897
214235,117.9804090443285
214236,83.30061903224632
214237,63.06026715194132
214240,52.67001397056349
214241,61.74690809080408
214242,93.96362088837422
214245,82.26666308144607
214246,48.347387914505276
214247,337.6450849958492
214248,20.143218872551145
214249,10.12157999771897
214251,67.2286985440986
214252,51.367448516893916
214253,54.361044883089455
214255,37.50826166388378
214256,66.28494456212205
214258,15.754002064116582
214261,11.08973410492158
214262,38.68068753555526
214263,19.28248512285805
214265,13.613716864354952
214266,30.975811792269702
214267,29.74413277149013
214271,70.88996320392837
214272,32.81344716768236
214273,156.44945583493944
214274,28.021988786173218
214275,20.62153726219967
214276,35.47528308224829
214277,30.542864039818287
214278,22.10009168881085
214281,35.208578681575005
214282,20.228399579538237
214283,12.895335291681565
214284,22.424118112129424
214285,25.35272453383849
214286,20.649870151720986
214287,30.293107522570697
214288,23.218298959690117
214292,23.546327914838134
214293,45.29360616815288
214296,19.153592537089658
214297,129.4885960666626
214300,141.4567627288712
214301,87.92506196564874
214302,59.192194357890514
214305,68.96853445506203
214306,92.30609088844764
214307,131.0140786542683
214310,20.518932365555305
214311,95.62269186685754
214312,68.98572929188153
214313,92.54034348238343
214314,23.746534634207123
214315,20.89383734135577
214316,94.83690235997273
214317,59.61828383200471
214318,185.92030387905007
214320,12.621717973526172
214321,21.08775061223127
214322,27.44427400680618
214325,78.69288436227565
214326,111.99076267907662
214327,27.256658631151016
214328,6.124529302942861
214330,28.905494336993094
214331,59.242489637968404
214332,37.06264358790367
214333,44.39208495489279
214334,41.622446530551976
214335,23.717042663148515
214336,81.79138245440627
214337,40.842653786337245
214338,36.41690519475995
214339,26.393180663279786
214340,26.144163746751634
214341,43.70894183562421
214342,39.49021707437724
214343,185.73260376195594
214344,10.849402353601075
214345,12.872241044500955
214346,16.041346140483906
214348,12.75258432019403
214349,33.01442722775409
214350,59.25637571959465
214351,38.871422280418166
214352,51.49731277457027
214355,33.90253352268614
214356,31.935756125820557
214357,15.130212259244873
214358,18.556914375207626
214360,76.90441639242972
214361,31.265751830589913
214362,28.138312955203197
214363,14.59508474806353
214364,9.575505929697917
214366,32.1667860965753
214367,49.25138076955081
214368,151.4549653075977
214370,17.8122173651402
214371,22.83974476511622
214373,6.465795085089078
214374,11.794647553642235
214375,13.551163901316032
214376,274.9036990393183
214377,244.72487074269986
214378,68.12131663080403
214379,16.301951176095642
214381,103.37485480714288
214382,137.85266155360054
214383,223.67559574085405
214387,194.38526452765603
214388,100.26863208426892
214389,178.83907017940342
214390,36.90216124917495
214391,29.953855377731287
214393,121.06173816944701
214394,57.31208089285171
214395,301.4784484331991
214396,13.712658743067907
214397,29.104363959978052
214398,45.33646933973915
214399,15.234818681011152
214400,61.31865128690774
214402,12.13245162795382
214403,80.84005899931034
214404,74.4727237559796
214406,45.44295615032113
214407,53.10011476504346
214408,77.54975744981283
214411,34.80813980628912
214412,52.18297911817634
214413,30.450926320014574
214414,55.6136923587772
214415,14.162379491328968
214416,10.575505929697917
214417,47.78664399870663
214418,30.54349144757395
214421,11.966520040080404
214422,16.177562170412976
214425,158.24623553937192
214426,91.15698092334506
214427,72.98027475446564
214428,11.600135003570252
214430,84.62984727138206
214431,106.17956114673737
214432,119.66143942794382
214434,112.22692989807398
214435,165.0255548484182
214436,111.66175361402121
